YYYY;MM;DD;qobs;qc_flag
2007;8;11;52.69;40
2007;8;12;46.26;40
2007;8;13;38.24;40
2007;8;14;36.77;40
2007;8;15;36.04;40
2007;8;16;34.65;40
2007;8;17;31.81;40
2007;8;18;32.57;40
2007;8;19;33.61;40
2007;8;20;32.8;40
2007;8;21;39.29;40
2007;8;22;54.4;40
2007;8;23;51.4;40
2007;8;24;44.55;40
2007;8;25;50.5;40
2007;8;26;41.44;40
2007;8;27;35.75;40
2007;8;28;32.09;40
2007;8;29;40.69;40
2007;8;30;46.58;40
2007;8;31;42.54;40
2007;9;1;50.13;40
2007;9;2;43.35;40
2007;9;3;39.83;40
2007;9;4;65.44;40
2007;9;5;55.15;40
2007;9;6;57.93;40
2007;9;7;62.76;40
2007;9;8;52.76;40
2007;9;9;60.65;40
2007;9;10;47.92;40
2007;9;11;47.51;40
2007;9;12;79.2;40
2007;9;13;63.63;40
2007;9;14;38.91;40
2007;9;15;32.3;40
2007;9;16;28.99;40
2007;9;17;27.84;40
2007;9;18;30.66;40
2007;9;19;29.96;40
2007;9;20;29.37;40
2007;9;21;26.53;40
2007;9;22;28.26;40
2007;9;23;28.87;40
2007;9;24;26.79;40
2007;9;25;23.93;40
2007;9;26;24.58;40
2007;9;27;38.56;40
2007;9;28;37.15;40
2007;9;29;35.78;40
2007;9;30;30.44;40
2007;10;1;54.44;40
2007;10;2;54.49;40
2007;10;3;38.81;40
2007;10;4;38.95;40
2007;10;5;67.07;40
2007;10;6;47.5;40
2007;10;7;33.19;40
2007;10;8;30.3;40
2007;10;9;29.51;40
2007;10;10;33.78;40
2007;10;11;41.78;40
2007;10;12;43.13;40
2007;10;13;52.82;40
2007;10;14;46.95;40
2007;10;15;36.76;40
2007;10;16;28.98;40
2007;10;17;27.2;40
2007;10;18;32.16;40
2007;10;19;48.94;40
2007;10;20;54.35;40
2007;10;21;56.45;40
2007;10;22;57.44;40
2007;10;23;99.26;40
2007;10;24;70.3;40
2007;10;25;137.74;40
2007;10;26;80.07;40
2007;10;27;56.9;40
2007;10;28;46.88;40
2007;10;29;38.83;40
2007;10;30;31.37;40
2007;10;31;36.61;40
2007;11;1;33.02;40
2007;11;2;38.18;40
2007;11;3;41.55;40
2007;11;4;47.1;40
2007;11;5;34.84;40
2007;11;6;45.16;40
2007;11;7;38.91;40
2007;11;8;28.79;100
2007;11;9;27.91;100
2007;11;10;27.48;100
2007;11;11;28.12;100
2007;11;12;37.28;40
2007;11;13;33.68;40
2007;11;14;29.29;40
2007;11;15;33.25;40
2007;11;16;44.46;40
2007;11;17;35.16;40
2007;11;18;25.44;100
2007;11;19;24.01;100
2007;11;20;24.16;100
2007;11;21;21.53;100
2007;11;22;19.55;100
2007;11;23;18.52;100
2007;11;24;17.43;100
2007;11;25;17.38;100
2007;11;26;21.11;100
2007;11;27;27.07;40
2007;11;28;25.31;40
2007;11;29;24.13;40
2007;11;30;11.61;100
2007;12;1;22.66;100
2007;12;2;22.34;100
2007;12;3;19.08;100
2007;12;4;17.68;100
2007;12;5;20.07;100
2007;12;6;20.91;100
2007;12;7;19.99;100
2007;12;8;19.37;100
2007;12;9;18.86;100
2007;12;10;18.19;100
2007;12;11;18.59;100
2007;12;12;24.52;40
2007;12;13;29.27;40
2007;12;14;36.74;40
2007;12;15;37.8;40
2007;12;16;33.24;40
2007;12;17;49.23;40
2007;12;18;95.32;40
2007;12;19;82.49;40
2007;12;20;191.52;40
2007;12;21;113.89;40
2007;12;22;69.22;40
2007;12;23;47.44;100
2007;12;24;32.99;100
2007;12;25;29.97;100
2007;12;26;25.94;100
2007;12;27;24.58;100
2007;12;28;23.37;100
2007;12;29;22.95;100
2007;12;30;23.47;100
2007;12;31;36.06;40
2008;1;1;41.71;40
2008;1;2;37.67;40
2008;1;3;48.83;40
2008;1;4;48.51;40
2008;1;5;34.51;100
2008;1;6;29.09;100
2008;1;7;26.37;100
2008;1;8;24.4;100
2008;1;9;23.37;100
2008;1;10;22.65;100
2008;1;11;21.63;100
2008;1;12;20.17;100
2008;1;13;19.98;100
2008;1;14;20.09;100
2008;1;15;20.8;100
2008;1;16;21.42;100
2008;1;17;20.55;100
2008;1;18;19.41;100
2008;1;19;17.62;100
2008;1;20;15.47;100
2008;1;21;15.04;100
2008;1;22;14.11;100
2008;1;23;20.5;100
2008;1;24;19.09;100
2008;1;25;17.58;100
2008;1;26;16.93;100
2008;1;27;17.03;100
2008;1;28;17.09;100
2008;1;29;16.88;100
2008;1;30;16.64;100
2008;1;31;16.33;100
2008;2;1;16.13;100
2008;2;2;16.31;100
2008;2;3;16.31;100
2008;2;4;15.89;100
2008;2;5;15.92;100
2008;2;6;16.11;100
2008;2;7;16.62;100
2008;2;8;16.95;100
2008;2;9;17.01;100
2008;2;10;17.09;100
2008;2;11;17.48;100
2008;2;12;18.04;100
2008;2;13;18.7;100
2008;2;14;21.59;40
2008;2;15;26.46;40
2008;2;16;30.5;40
2008;2;17;46.03;40
2008;2;18;70.1;40
2008;2;19;58.35;40
2008;2;20;51.33;40
2008;2;21;37.51;40
2008;2;22;31.85;100
2008;2;23;26.95;100
2008;2;24;24.65;100
2008;2;25;23.47;100
2008;2;26;22.37;100
2008;2;27;21.29;100
2008;2;28;20.65;100
2008;2;29;20.21;100
2008;3;1;19.77;100
2008;3;2;19.45;100
2008;3;3;19.86;100
2008;3;4;22.57;100
2008;3;5;29.26;100
2008;3;6;25.95;100
2008;3;7;20.53;100
2008;3;8;18.81;100
2008;3;9;18.4;100
2008;3;10;18.01;100
2008;3;11;17.62;100
2008;3;12;17.5;100
2008;3;13;17.5;100
2008;3;14;17.49;100
2008;3;15;17.36;100
2008;3;16;17.2;100
2008;3;17;17.04;100
2008;3;18;16.88;100
2008;3;19;16.76;100
2008;3;20;16.66;100
2008;3;21;16.57;100
2008;3;22;16.47;100
2008;3;23;16.37;100
2008;3;24;16.1;100
2008;3;25;15.6;100
2008;3;26;15.13;100
2008;3;27;14.93;100
2008;3;28;14.79;100
2008;3;29;14.67;100
2008;3;30;14.55;100
2008;3;31;14.44;100
2008;4;1;14.32;100
2008;4;2;14.04;100
2008;4;3;12.8;100
2008;4;4;15.66;100
2008;4;5;16.73;100
2008;4;6;16.84;100
2008;4;7;16.48;100
2008;4;8;16.11;100
2008;4;9;15.82;100
2008;4;10;15.7;100
2008;4;11;15.58;100
2008;4;12;15.47;100
2008;4;13;15.35;100
2008;4;14;15.21;100
2008;4;15;15.3;100
2008;4;16;15.44;100
2008;4;17;15.65;100
2008;4;18;16.04;100
2008;4;19;16.58;100
2008;4;20;17.21;100
2008;4;21;18.29;100
2008;4;22;20.49;100
2008;4;23;25.59;40
2008;4;24;50.63;40
2008;4;25;55.51;40
2008;4;26;39.76;40
2008;4;27;29.87;40
2008;4;28;28.4;40
2008;4;29;26.49;40
2008;4;30;24.15;40
2008;5;1;24.98;40
2008;5;2;27.94;40
2008;5;3;31.89;40
2008;5;4;98.79;40
2008;5;5;94.86;40
2008;5;6;81.85;40
2008;5;7;95.9;40
2008;5;8;89.73;40
2008;5;9;82.01;40
2008;5;10;66.1;40
2008;5;11;68.0;40
2008;5;12;70.94;40
2008;5;13;75.14;40
2008;5;14;74.3;40
2008;5;15;73.47;40
2008;5;16;71.89;40
2008;5;17;64.66;40
2008;5;18;58.91;40
2008;5;19;58.04;40
2008;5;20;59.27;40
2008;5;21;58.27;40
2008;5;22;56.51;40
2008;5;23;59.97;40
2008;5;24;65.1;40
2008;5;25;70.36;40
2008;5;26;71.14;40
2008;5;27;73.3;40
2008;5;28;75.15;40
2008;5;29;69.99;40
2008;5;30;67.38;40
2008;5;31;69.27;40
2008;6;1;72.36;40
2008;6;2;77.53;40
2008;6;3;80.59;40
2008;6;4;104.86;40
2008;6;5;169.7;40
2008;6;6;158.21;40
2008;6;7;148.3;40
2008;6;8;149.63;40
2008;6;9;114.64;40
2008;6;10;109.07;40
2008;6;11;97.09;40
2008;6;12;93.42;40
2008;6;13;92.18;40
2008;6;14;88.27;40
2008;6;15;85.56;40
2008;6;16;86.1;40
2008;6;17;87.5;40
2008;6;18;75.22;40
2008;6;19;65.01;40
2008;6;20;63.99;40
2008;6;21;65.04;40
2008;6;22;62.33;40
2008;6;23;59.63;40
2008;6;24;60.87;40
2008;6;25;60.29;40
2008;6;26;59.98;40
2008;6;27;61.72;40
2008;6;28;60.37;40
2008;6;29;53.44;40
2008;6;30;53.62;40
2008;7;1;54.68;40
2008;7;2;97.5;40
2008;7;3;140.1;40
2008;7;4;120.93;40
2008;7;5;90.18;40
2008;7;6;86.77;40
2008;7;7;85.43;40
2008;7;8;81.08;40
2008;7;9;78.94;40
2008;7;10;77.7;40
2008;7;11;74.05;40
2008;7;12;69.61;40
2008;7;13;76.65;40
2008;7;14;79.01;40
2008;7;15;69.44;40
2008;7;16;64.22;40
2008;7;17;60.94;40
2008;7;18;58.42;40
2008;7;19;56.35;40
2008;7;20;54.0;40
2008;7;21;63.2;40
2008;7;22;77.52;40
2008;7;23;65.93;40
2008;7;24;70.05;40
2008;7;25;75.22;40
2008;7;26;85.21;40
2008;7;27;71.18;40
2008;7;28;101.85;40
2008;7;29;90.49;40
2008;7;30;89.86;40
2008;7;31;84.11;40
2008;8;1;75.06;40
2008;8;2;63.77;40
2008;8;3;57.8;40
2008;8;4;54.84;40
2008;8;5;53.69;40
2008;8;6;52.59;40
2008;8;7;53.27;40
2008;8;8;49.43;40
2008;8;9;47.35;40
2008;8;10;44.42;40
2008;8;11;41.32;40
2008;8;12;40.65;40
2008;8;13;39.78;40
2008;8;14;38.86;40
2008;8;15;37.76;40
2008;8;16;38.63;40
2008;8;17;48.56;40
2008;8;18;47.75;40
2008;8;19;45.5;40
2008;8;20;41.0;40
2008;8;21;37.94;40
2008;8;22;41.54;40
2008;8;23;46.92;40
2008;8;24;47.12;40
2008;8;25;58.14;40
2008;8;26;59.41;40
2008;8;27;46.67;40
2008;8;28;40.49;40
2008;8;29;102.42;40
2008;8;30;84.17;40
2008;8;31;67.45;40
2008;9;1;51.39;40
2008;9;2;55.44;40
2008;9;3;45.62;40
2008;9;4;38.64;40
2008;9;5;35.72;40
2008;9;6;34.71;40
2008;9;7;35.07;40
2008;9;8;46.5;40
2008;9;9;93.48;40
2008;9;10;94.97;40
2008;9;11;74.69;40
2008;9;12;54.82;40
2008;9;13;103.17;40
2008;9;14;101.27;40
2008;9;15;76.09;40
2008;9;16;68.89;40
2008;9;17;136.59;40
2008;9;18;78.6;40
2008;9;19;71.51;40
2008;9;20;90.34;40
2008;9;21;63.03;40
2008;9;22;74.45;40
2008;9;23;73.64;40
2008;9;24;93.53;40
2008;9;25;64.85;40
2008;9;26;83.03;40
2008;9;27;67.7;40
2008;9;28;58.87;40
2008;9;29;53.6;40
2008;9;30;47.99;40
2008;10;1;39.31;40
2008;10;2;36.42;40
2008;10;3;35.07;40
2008;10;4;32.53;40
2008;10;5;33.57;40
2008;10;6;55.0;40
2008;10;7;108.19;40
2008;10;8;54.78;40
2008;10;9;61.64;40
2008;10;10;69.68;40
2008;10;11;51.81;40
2008;10;12;46.06;40
2008;10;13;43.13;40
2008;10;14;39.62;40
2008;10;15;37.29;40
2008;10;16;35.52;40
2008;10;17;41.21;40
2008;10;18;35.09;40
2008;10;19;31.69;40
2008;10;20;27.01;40
2008;10;21;30.17;40
2008;10;22;29.96;40
2008;10;23;29.51;40
2008;10;24;20.71;40
2008;10;25;27.24;100
2008;10;26;23.75;100
2008;10;27;21.47;100
2008;10;28;20.96;100
2008;10;29;20.93;100
2008;10;30;21.47;100
2008;10;31;26.43;100
2008;11;1;30.5;40
2008;11;2;29.86;40
2008;11;3;31.12;40
2008;11;4;32.37;40
2008;11;5;46.17;40
2008;11;6;35.14;40
2008;11;7;52.41;40
2008;11;8;68.65;40
2008;11;9;47.06;40
2008;11;10;36.14;40
2008;11;11;30.5;40
2008;11;12;29.53;40
2008;11;13;29.5;40
2008;11;14;28.0;40
2008;11;15;25.21;40
2008;11;16;26.69;40
2008;11;17;31.01;40
2008;11;18;42.71;40
2008;11;19;54.45;40
2008;11;20;30.81;40
2008;11;21;26.83;40
2008;11;22;26.79;40
2008;11;23;26.63;40
2008;11;24;25.96;40
2008;11;25;32.69;40
2008;11;26;27.8;40
2008;11;27;23.63;40
2008;11;28;20.9;40
2008;11;29;19.41;100
2008;11;30;18.89;100
2008;12;1;18.8;100
2008;12;2;18.71;100
2008;12;3;18.78;100
2008;12;4;19.11;100
2008;12;5;19.95;100
2008;12;6;21.41;100
2008;12;7;20.46;100
2008;12;8;19.75;100
2008;12;9;20.69;100
2008;12;10;43.87;100
2008;12;11;71.51;40
2008;12;12;20.59;100
2008;12;13;19.69;100
2008;12;14;19.08;100
2008;12;15;20.47;100
2008;12;16;20.2;100
2008;12;17;19.34;100
2008;12;18;19.15;100
2008;12;19;18.52;100
2008;12;20;18.22;100
2008;12;21;18.79;100
2008;12;22;24.02;40
2008;12;23;35.1;40
2008;12;24;76.71;40
2008;12;25;46.11;40
2008;12;26;31.41;40
2008;12;27;30.52;40
2008;12;28;31.59;40
2008;12;29;29.61;40
2008;12;30;28.24;40
2008;12;31;26.52;40
2009;1;1;24.99;40
2009;1;2;25.06;40
2009;1;3;28.33;40
2009;1;4;33.45;40
2009;1;5;27.77;40
2009;1;6;26.95;40
2009;1;7;25.23;40
2009;1;8;30.4;40
2009;1;9;36.23;40
2009;1;10;22.01;100
2009;1;11;20.22;100
2009;1;12;19.29;100
2009;1;13;18.43;100
2009;1;14;17.52;100
2009;1;15;16.9;100
2009;1;16;16.85;100
2009;1;17;16.76;100
2009;1;18;16.62;100
2009;1;19;16.48;100
2009;1;20;16.39;100
2009;1;21;16.33;100
2009;1;22;16.29;100
2009;1;23;16.32;100
2009;1;24;16.37;100
2009;1;25;16.42;100
2009;1;26;16.39;100
2009;1;27;16.35;100
2009;1;28;16.3;100
2009;1;29;16.21;100
2009;1;30;16.0;100
2009;1;31;15.87;100
2009;2;1;15.85;100
2009;2;2;15.82;100
2009;2;3;15.78;100
2009;2;4;15.69;100
2009;2;5;15.6;100
2009;2;6;15.45;100
2009;2;7;15.31;100
2009;2;8;15.41;100
2009;2;9;15.55;100
2009;2;10;15.66;100
2009;2;11;15.71;100
2009;2;12;15.88;100
2009;2;13;16.35;100
2009;2;14;17.51;100
2009;2;15;19.14;100
2009;2;16;21.85;100
2009;2;17;31.92;100
2009;2;18;50.98;40
2009;2;19;28.79;40
2009;2;20;30.25;40
2009;2;21;57.96;40
2009;2;22;37.44;40
2009;2;23;27.43;40
2009;2;24;25.02;40
2009;2;25;22.37;40
2009;2;26;20.93;40
2009;2;27;16.41;100
2009;2;28;14.98;100
2009;3;1;15.12;100
2009;3;2;14.66;100
2009;3;3;13.78;100
2009;3;4;13.13;100
2009;3;5;12.95;100
2009;3;6;13.05;100
2009;3;7;13.16;100
2009;3;8;13.08;100
2009;3;9;12.96;100
2009;3;10;13.07;100
2009;3;11;12.27;100
2009;3;12;12.91;100
2009;3;13;12.15;100
2009;3;14;10.82;100
2009;3;15;15.35;100
2009;3;16;17.24;100
2009;3;17;19.12;100
2009;3;18;22.13;40
2009;3;19;31.38;40
2009;3;20;51.17;40
2009;3;21;41.23;40
2009;3;22;26.49;40
2009;3;23;23.04;40
2009;3;24;22.41;40
2009;3;25;20.26;40
2009;3;26;19.17;40
2009;3;27;17.6;100
2009;3;28;16.76;100
2009;3;29;15.87;100
2009;3;30;15.43;100
2009;3;31;15.01;100
2009;4;1;15.28;100
2009;4;2;18.8;100
2009;4;3;29.47;100
2009;4;4;47.68;40
2009;4;5;31.12;40
2009;4;6;24.44;40
2009;4;7;28.16;40
2009;4;8;27.52;40
2009;4;9;23.28;40
2009;4;10;22.34;40
2009;4;11;21.17;40
2009;4;12;20.24;40
2009;4;13;19.65;40
2009;4;14;20.35;40
2009;4;15;25.18;40
2009;4;16;24.48;40
2009;4;17;23.34;40
2009;4;18;25.18;40
2009;4;19;56.78;40
2009;4;20;78.26;40
2009;4;21;53.47;40
2009;4;22;37.34;40
2009;4;23;38.55;40
2009;4;24;35.01;40
2009;4;25;29.81;40
2009;4;26;28.44;40
2009;4;27;27.28;40
2009;4;28;30.97;40
2009;4;29;76.89;40
2009;4;30;103.28;40
2009;5;1;70.99;40
2009;5;2;61.93;40
2009;5;3;41.52;40
2009;5;4;39.32;40
2009;5;5;34.64;40
2009;5;6;30.84;40
2009;5;7;29.68;40
2009;5;8;28.19;40
2009;5;9;26.66;40
2009;5;10;27.73;40
2009;5;11;39.54;40
2009;5;12;85.17;40
2009;5;13;96.22;40
2009;5;14;92.9;40
2009;5;15;79.65;40
2009;5;16;81.06;40
2009;5;17;82.5;40
2009;5;18;85.86;40
2009;5;19;83.97;40
2009;5;20;78.66;40
2009;5;21;76.21;40
2009;5;22;78.61;40
2009;5;23;107.9;40
2009;5;24;116.81;40
2009;5;25;87.97;40
2009;5;26;57.4;40
2009;5;27;52.39;40
2009;5;28;62.45;40
2009;5;29;92.05;40
2009;5;30;91.77;40
2009;5;31;74.35;40
2009;6;1;69.49;40
2009;6;2;75.18;40
2009;6;3;77.01;40
2009;6;4;70.91;40
2009;6;5;68.4;40
2009;6;6;73.09;40
2009;6;7;74.68;40
2009;6;8;67.76;40
2009;6;9;70.58;40
2009;6;10;73.12;40
2009;6;11;67.7;40
2009;6;12;62.03;40
2009;6;13;67.49;40
2009;6;14;66.53;40
2009;6;15;63.01;40
2009;6;16;75.54;40
2009;6;17;98.27;40
2009;6;18;82.2;40
2009;6;19;74.09;40
2009;6;20;66.29;40
2009;6;21;69.83;40
2009;6;22;65.45;40
2009;6;23;59.14;40
2009;6;24;59.05;40
2009;6;25;58.08;40
2009;6;26;62.29;40
2009;6;27;65.86;40
2009;6;28;78.29;40
2009;6;29;84.75;40
2009;6;30;77.14;40
2009;7;1;76.42;40
2009;7;2;70.74;40
2009;7;3;66.08;40
2009;7;4;80.22;40
2009;7;5;81.93;40
2009;7;6;71.26;40
2009;7;7;65.69;40
2009;7;8;63.18;40
2009;7;9;59.97;40
2009;7;10;57.57;40
2009;7;11;58.28;40
2009;7;12;58.21;40
2009;7;13;57.63;40
2009;7;14;53.94;40
2009;7;15;50.73;40
2009;7;16;48.61;40
2009;7;17;47.08;40
2009;7;18;49.39;40
2009;7;19;48.6;40
2009;7;20;51.21;40
2009;7;21;47.44;40
2009;7;22;44.08;40
2009;7;23;41.12;40
2009;7;24;37.09;40
2009;7;25;35.59;40
2009;7;26;37.73;40
2009;7;27;39.08;40
2009;7;28;38.19;40
2009;7;29;39.49;40
2009;7;30;41.41;40
2009;7;31;41.81;40
2009;8;1;40.46;40
2009;8;2;40.26;40
2009;8;3;43.19;40
2009;8;4;54.9;40
2009;8;5;87.45;40
2009;8;6;172.17;40
2009;8;7;125.8;40
2009;8;8;95.2;40
2009;8;9;72.93;40
2009;8;10;61.3;40
2009;8;11;54.11;40
2009;8;12;51.96;40
2009;8;13;45.95;40
2009;8;14;42.27;40
2009;8;15;42.92;40
2009;8;16;41.48;40
2009;8;17;38.94;40
2009;8;18;50.81;40
2009;8;19;89.19;40
2009;8;20;60.37;40
2009;8;21;46.17;40
2009;8;22;39.96;40
2009;8;23;76.91;40
2009;8;24;93.57;40
2009;8;25;145.6;40
2009;8;26;119.21;40
2009;8;27;78.97;40
2009;8;28;60.75;40
2009;8;29;51.8;40
2009;8;30;47.06;40
2009;8;31;46.54;40
2009;9;1;47.03;40
2009;9;2;46.52;40
2009;9;3;44.35;40
2009;9;4;42.46;40
2009;9;5;42.43;40
2009;9;6;43.45;40
2009;9;7;52.56;40
2009;9;8;46.7;40
2009;9;9;42.47;40
2009;9;10;46.01;40
2009;9;11;87.67;40
2009;9;12;74.84;40
2009;9;13;60.34;40
2009;9;14;67.71;40
2009;9;15;62.58;40
2009;9;16;53.65;40
2009;9;17;57.33;40
2009;9;18;47.83;40
2009;9;19;43.6;40
2009;9;20;46.94;40
2009;9;21;48.73;40
2009;9;22;38.5;40
2009;9;23;35.14;40
2009;9;24;41.34;40
2009;9;25;83.06;40
2009;9;26;48.33;40
2009;9;27;40.41;40
2009;9;28;38.72;40
2009;9;29;35.2;40
2009;9;30;34.86;40
2009;10;1;32.56;40
2009;10;2;24.51;40
2009;10;3;29.63;40
2009;10;4;31.09;40
2009;10;5;30.72;40
2009;10;6;29.67;40
2009;10;7;28.63;40
2009;10;8;26.35;40
2009;10;9;16.98;40
2009;10;10;55.98;40
2009;10;11;46.27;40
2009;10;12;38.45;40
2009;10;13;64.18;40
2009;10;14;59.27;40
2009;10;15;58.03;40
2009;10;16;48.75;40
2009;10;17;79.62;40
2009;10;18;64.24;40
2009;10;19;47.14;40
2009;10;20;40.94;40
2009;10;21;39.73;40
2009;10;22;44.2;40
2009;10;23;41.62;40
2009;10;24;37.66;40
2009;10;25;34.9;40
2009;10;26;34.07;40
2009;10;27;33.74;40
2009;10;28;40.64;40
2009;10;29;61.8;40
2009;10;30;79.93;40
2009;10;31;98.16;40
2009;11;1;60.15;40
2009;11;2;46.99;40
2009;11;3;42.14;40
2009;11;4;36.81;40
2009;11;5;34.93;40
2009;11;6;48.95;40
2009;11;7;45.25;40
2009;11;8;37.58;40
2009;11;9;78.55;40
2009;11;10;56.93;40
2009;11;11;44.32;40
2009;11;12;42.01;40
2009;11;13;41.41;40
2009;11;14;38.52;40
2009;11;15;31.22;40
2009;11;16;30.9;40
2009;11;17;31.76;40
2009;11;18;30.13;40
2009;11;19;31.26;40
2009;11;20;38.46;40
2009;11;21;33.7;40
2009;11;22;29.1;40
2009;11;23;26.69;40
2009;11;24;24.7;100
2009;11;25;23.62;100
2009;11;26;22.92;100
2009;11;27;22.64;100
2009;11;28;22.52;100
2009;11;29;22.63;100
2009;11;30;22.4;100
2009;12;1;22.33;100
2009;12;2;22.72;100
2009;12;3;25.03;40
2009;12;4;25.12;40
2009;12;5;34.7;40
2009;12;6;33.16;40
2009;12;7;28.89;40
2009;12;8;32.28;40
2009;12;9;72.85;40
2009;12;10;42.04;40
2009;12;11;125.01;40
2009;12;12;150.64;40
2009;12;13;100.61;40
2009;12;14;61.23;40
2009;12;15;45.15;40
2009;12;16;35.83;40
2009;12;17;33.61;40
2009;12;18;30.04;40
2009;12;19;24.27;100
2009;12;20;22.37;100
2009;12;21;22.06;100
2009;12;22;21.93;100
2009;12;23;22.02;100
2009;12;24;22.05;100
2009;12;25;21.96;100
2009;12;26;21.91;100
2009;12;27;21.94;100
2009;12;28;21.95;100
2009;12;29;21.63;100
2009;12;30;21.35;100
2009;12;31;21.35;100
2010;1;1;21.41;100
2010;1;2;21.32;100
2010;1;3;21.25;100
2010;1;4;21.27;100
2010;1;5;21.33;100
2010;1;6;21.41;100
2010;1;7;21.79;100
2010;1;8;23.11;100
2010;1;9;39.56;100
2010;1;10;37.14;40
2010;1;11;23.91;40
2010;1;12;21.59;40
2010;1;13;42.04;40
2010;1;14;55.75;40
2010;1;15;38.23;40
2010;1;16;75.42;40
2010;1;17;50.56;40
2010;1;18;30.29;40
2010;1;19;41.66;40
2010;1;20;216.47;40
2010;1;21;94.5;40
2010;1;22;131.56;40
2010;1;23;49.63;40
2010;1;24;100.03;40
2010;1;25;159.22;40
2010;1;26;67.17;40
2010;1;27;31.35;100
2010;1;28;26.01;100
2010;1;29;23.6;100
2010;1;30;21.88;100
2010;1;31;21.0;100
2010;2;1;20.67;100
2010;2;2;19.86;100
2010;2;3;19.74;100
2010;2;4;19.46;100
2010;2;5;19.26;100
2010;2;6;21.37;40
2010;2;7;23.03;40
2010;2;8;22.41;40
2010;2;9;21.47;40
2010;2;10;21.09;40
2010;2;11;20.63;40
2010;2;12;20.34;40
2010;2;13;22.64;40
2010;2;14;23.55;40
2010;2;15;17.06;100
2010;2;16;16.41;100
2010;2;17;15.99;100
2010;2;18;15.6;100
2010;2;19;15.41;100
2010;2;20;15.34;100
2010;2;21;15.43;100
2010;2;22;15.41;100
2010;2;23;15.06;100
2010;2;24;14.82;100
2010;2;25;14.16;100
2010;2;26;14.63;100
2010;2;27;15.92;100
2010;2;28;16.16;100
2010;3;1;16.4;100
2010;3;2;16.68;100
2010;3;3;16.9;100
2010;3;4;17.24;100
2010;3;5;23.47;100
2010;3;6;83.38;40
2010;3;7;67.34;40
2010;3;8;44.96;40
2010;3;9;44.16;40
2010;3;10;51.23;40
2010;3;11;33.85;40
2010;3;12;28.35;40
2010;3;13;45.29;40
2010;3;14;36.95;40
2010;3;15;30.46;40
2010;3;16;25.52;40
2010;3;17;44.61;40
2010;3;18;44.74;40
2010;3;19;35.3;40
2010;3;20;27.49;40
2010;3;21;18.92;40
2010;3;22;18.26;40
2010;3;23;20.8;40
2010;3;24;22.25;40
2010;3;25;22.12;40
2010;3;26;20.42;40
2010;3;27;17.27;100
2010;3;28;15.78;100
2010;3;29;15.53;100
2010;3;30;15.42;100
2010;3;31;15.39;100
2010;4;1;15.13;100
2010;4;2;14.97;100
2010;4;3;15.32;100
2010;4;4;15.29;100
2010;4;5;14.36;100
2010;4;6;12.4;100
2010;4;7;14.27;100
2010;4;8;16.91;100
2010;4;9;24.61;100
2010;4;10;90.97;40
2010;4;11;97.86;40
2010;4;12;50.02;40
2010;4;13;45.41;40
2010;4;14;51.16;40
2010;4;15;37.98;40
2010;4;16;58.0;40
2010;4;17;30.8;40
2010;4;18;26.37;40
2010;4;19;22.11;40
2010;4;20;19.21;100
2010;4;21;17.34;100
2010;4;22;16.57;100
2010;4;23;16.63;100
2010;4;24;18.03;100
2010;4;25;18.68;40
2010;4;26;19.69;40
2010;4;27;20.23;40
2010;4;28;41.68;40
2010;4;29;48.53;40
2010;4;30;35.97;40
2010;5;1;34.4;40
2010;5;2;37.07;40
2010;5;3;45.82;40
2010;5;4;84.08;40
2010;5;5;107.6;40
2010;5;6;103.93;40
2010;5;7;114.72;40
2010;5;8;103.38;40
2010;5;9;96.82;40
2010;5;10;77.52;40
2010;5;11;69.18;40
2010;5;12;82.89;40
2010;5;13;81.26;40
2010;5;14;71.21;40
2010;5;15;61.38;40
2010;5;16;54.64;40
2010;5;17;44.99;40
2010;5;18;46.67;40
2010;5;19;105.01;40
2010;5;20;92.98;40
2010;5;21;87.76;40
2010;5;22;81.43;40
2010;5;23;95.22;40
2010;5;24;97.16;40
2010;5;25;85.36;40
2010;5;26;76.02;40
2010;5;27;70.97;40
2010;5;28;68.18;40
2010;5;29;64.25;40
2010;5;30;70.25;40
2010;5;31;74.07;40
2010;6;1;72.52;40
2010;6;2;68.46;40
2010;6;3;67.89;40
2010;6;4;66.64;40
2010;6;5;72.09;40
2010;6;6;72.97;40
2010;6;7;69.95;40
2010;6;8;67.66;40
2010;6;9;62.81;40
2010;6;10;57.69;40
2010;6;11;65.15;40
2010;6;12;67.55;40
2010;6;13;60.25;40
2010;6;14;60.02;40
2010;6;15;64.71;40
2010;6;16;64.29;40
2010;6;17;61.55;40
2010;6;18;58.25;40
2010;6;19;61.59;40
2010;6;20;61.57;40
2010;6;21;56.67;40
2010;6;22;58.51;40
2010;6;23;58.3;40
2010;6;24;59.02;40
2010;6;25;61.62;40
2010;6;26;57.69;40
2010;6;27;50.15;40
2010;6;28;45.99;40
2010;6;29;47.23;40
2010;6;30;48.42;40
2010;7;1;91.6;40
2010;7;2;97.47;40
2010;7;3;73.13;40
2010;7;4;62.76;40
2010;7;5;57.31;40
2010;7;6;63.0;40
2010;7;7;86.98;40
2010;7;8;70.87;40
2010;7;9;64.09;40
2010;7;10;58.73;40
2010;7;11;53.68;40
2010;7;12;55.49;40
2010;7;13;56.79;40
2010;7;14;56.49;40
2010;7;15;55.2;40
2010;7;16;51.96;40
2010;7;17;53.36;40
2010;7;18;55.64;40
2010;7;19;56.6;40
2010;7;20;53.83;40
